CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12797.0,2010-12-09 10:55:00,365,11,206.13,1,1,1,111,Churned Customers
12798.0,2011-11-29 15:52:00,9,8,6977.04,4,1,4,414,Others
12802.0,2011-06-06 09:36:00,186,24,397.58,1,2,2,122,Others
12808.0,2011-11-03 10:05:00,36,26,445.7,3,2,2,322,Others
12809.0,2011-06-15 10:51:00,177,21,343.41,1,2,2,122,Others
12811.0,2011-03-23 10:55:00,261,28,439.95,1,2,2,122,Others
12812.0,2011-10-26 09:54:00,44,15,229.64000000000001,3,1,1,311,Others
12814.0,2011-08-30 12:11:00,101,1,85.92,2,1,1,211,Others
12815.0,2011-07-15 10:21:00,147,39,713.16,1,3,3,133,Others
12816.0,2011-09-05 12:41:00,95,17,265.90000000000003,2,2,2,222,Others
12817.0,2011-03-03 16:28:00,280,3,126.03999999999999,1,1,1,111,Churned Customers
12818.0,2011-03-23 12:06:00,261,11,1062.48,1,1,3,113,Others
12820.0,2011-12-06 15:12:00,2,59,942.34,4,3,3,433,Others
12821.0,2011-05-09 15:51:00,213,5,75.72,1,1,1,111,Churned Customers
12822.0,2011-09-30 10:04:00,70,43,886.08,2,3,3,233,Others
12824.0,2011-10-11 12:49:00,59,22,316.42,2,2,2,222,Others
12826.0,2011-12-07 10:25:00,2,91,1474.72,4,3,4,434,Others
12827.0,2011-12-04 12:17:00,5,25,430.15000000000003,4,2,2,422,Others
12828.0,2011-12-07 08:45:00,2,54,961.96,4,3,3,433,Others
12829.0,2011-01-07 11:13:00,336,6,100.5,1,1,1,111,Churned Customers
12830.0,2011-11-02 11:54:00,37,38,6814.64,3,3,4,334,Others
12831.0,2011-03-22 13:02:00,261,8,189.55,1,1,1,111,Churned Customers
12832.0,2011-11-07 13:30:00,31,26,366.53,3,2,2,322,Others
12833.0,2011-07-17 13:46:00,144,17,307.03000000000003,1,2,2,122,Others
12834.0,2011-03-02 09:49:00,282,11,201.08,1,1,1,111,Churned Customers
12836.0,2011-10-11 15:10:00,58,138,1717.21,2,4,4,244,Others
12837.0,2011-06-19 16:07:00,172,7,58.75,1,1,1,111,Churned Customers
12838.0,2011-11-06 12:20:00,33,114,586.48,3,4,3,343,Others
12839.0,2011-12-07 12:33:00,2,304,5418.97,4,4,4,444,Best Customers
12840.0,2011-07-19 09:29:00,143,113,2726.77,1,4,4,144,Others
12841.0,2011-12-05 11:13:00,4,393,3733.2,4,4,4,444,Best Customers
12842.0,2011-09-30 15:33:00,69,31,962.79,2,2,3,223,Others
12843.0,2011-07-03 12:21:00,159,92,1489.41,1,4,4,144,Others
12844.0,2011-11-10 13:31:00,28,52,325.96000000000004,3,3,2,332,Others
12845.0,2011-03-17 13:34:00,266,25,337.09,1,2,2,122,Others
12847.0,2011-11-17 13:16:00,21,80,839.14,3,3,3,333,Others
12849.0,2011-11-08 13:41:00,30,44,950.14,3,3,3,333,Others
12851.0,2011-09-04 12:41:00,96,45,108.28,2,3,1,231,Others
12852.0,2011-02-18 08:47:00,294,15,264.15000000000003,1,1,2,112,Others
12853.0,2011-07-28 11:26:00,134,62,1440.4,2,3,4,234,Others
12854.0,2011-09-22 12:15:00,78,102,1191.6,2,4,3,243,Others
12855.0,2010-12-02 09:37:00,372,3,38.1,1,1,1,111,Churned Customers
12856.0,2011-12-02 10:52:00,7,298,2009.98,4,4,4,444,Best Customers
12857.0,2011-05-13 10:20:00,210,39,831.15,1,3,3,133,Others
12863.0,2011-10-18 14:15:00,51,4,181.2,2,1,1,211,Others
12864.0,2011-07-24 13:03:00,137,3,147.12,2,1,1,211,Others
12865.0,2011-11-13 14:31:00,25,87,1375.98,3,3,3,333,Others
12866.0,2011-03-01 14:11:00,282,20,344.92,1,2,2,122,Others
12867.0,2011-11-13 15:30:00,25,532,3981.17,3,4,4,344,Others
12868.0,2011-06-07 10:42:00,185,103,1534.71,1,4,4,144,Others
12871.0,2011-09-16 15:07:00,83,10,365.34,2,1,2,212,Others
12872.0,2011-01-17 10:52:00,326,63,544.62,1,3,2,132,Others
12873.0,2011-03-02 14:58:00,281,3,306.0,1,1,2,112,Others
12875.0,2011-07-19 15:30:00,142,2,343.2300000000001,1,1,2,112,Others
12876.0,2011-10-13 12:26:00,57,79,1863.42,2,3,4,234,Others
12877.0,2011-12-06 10:30:00,3,148,1436.47,4,4,3,443,Others
12878.0,2011-04-17 13:07:00,235,46,839.09,1,3,3,133,Others
12879.0,2011-10-26 12:24:00,44,10,573.22,3,1,3,313,Others
12881.0,2011-03-09 11:44:00,275,4,69.0,1,1,1,111,Churned Customers
12882.0,2011-11-30 16:18:00,8,13,1463.04,4,1,4,414,Others
12883.0,2011-11-15 09:32:00,24,31,527.87,3,2,2,322,Others
12884.0,2011-09-12 13:10:00,87,5,107.25,2,1,1,211,Others
12885.0,2011-10-07 13:40:00,62,60,977.22,2,3,3,233,Others
12886.0,2011-10-03 10:09:00,67,67,1117.8,2,3,3,233,Others
12888.0,2011-05-09 16:02:00,213,3,187.92000000000002,1,1,1,111,Churned Customers
12890.0,2011-11-15 17:26:00,23,78,372.21999999999997,3,3,2,332,Others
12891.0,2011-06-07 12:31:00,185,3,331.0,1,1,2,112,Others
12893.0,2011-11-09 12:34:00,30,31,188.14,3,2,1,321,Others
12895.0,2011-10-28 13:51:00,41,20,335.05,3,2,2,322,Others
12897.0,2011-05-19 12:13:00,204,4,216.5,1,1,1,111,Churned Customers
12901.0,2011-12-01 10:07:00,8,115,17501.54,4,4,4,444,Best Customers
12902.0,2011-03-20 12:06:00,264,7,87.78,1,1,1,111,Churned Customers
12904.0,2011-11-21 14:34:00,17,63,382.48,4,3,2,432,Others
12906.0,2011-11-28 09:55:00,11,59,2837.66,4,3,4,434,Others
12908.0,2011-06-16 15:39:00,175,2,750.0,1,1,3,113,Others
12909.0,2011-10-31 12:43:00,39,75,1398.47,3,3,3,333,Others
12910.0,2011-11-16 14:28:00,22,75,3075.04,3,3,4,334,Others
12912.0,2011-12-07 08:55:00,2,23,1563.3,4,2,4,424,Others
12913.0,2011-12-05 12:11:00,4,48,2453.63,4,3,4,434,Others
12915.0,2011-07-14 11:34:00,148,11,201.05,1,1,1,111,Churned Customers
12916.0,2011-07-24 10:35:00,138,87,2351.9,2,3,4,234,Others
12917.0,2011-08-03 16:42:00,127,2,594.0,2,1,3,213,Others
12919.0,2011-12-01 13:47:00,7,47,1266.49,4,3,3,433,Others
12920.0,2011-11-22 15:05:00,16,24,122.38,4,2,1,421,Others
12921.0,2011-11-30 16:22:00,8,697,15783.890000000001,4,4,4,444,Best Customers
12922.0,2011-07-01 15:35:00,160,28,405.38,1,2,2,122,Others
12923.0,2011-10-06 16:20:00,63,27,157.07,2,2,1,221,Others
12924.0,2011-09-12 13:55:00,87,28,913.0,2,2,3,223,Others
12925.0,2011-12-05 11:11:00,4,42,650.05,4,3,3,433,Others
12928.0,2011-11-04 14:24:00,34,84,2062.7000000000003,3,3,4,334,Others
12929.0,2011-02-01 12:08:00,311,5,70.95,1,1,1,111,Churned Customers
12930.0,2011-09-22 15:18:00,77,24,403.05,2,2,2,222,Others
12931.0,2011-11-18 12:39:00,21,80,38705.26,3,3,4,334,Others
12933.0,2011-11-15 16:38:00,23,101,564.93,3,4,2,342,Others
12935.0,2011-12-07 17:25:00,1,121,2006.35,4,4,4,444,Best Customers
12936.0,2011-11-22 17:32:00,16,62,1063.9,4,3,3,433,Others
12937.0,2011-11-24 15:05:00,14,117,1457.52,4,4,4,444,Best Customers
12938.0,2011-11-14 11:21:00,25,9,114.14,3,1,1,311,Others
12939.0,2011-10-06 14:33:00,63,47,11581.8,2,3,4,234,Others
12940.0,2011-10-16 12:09:00,54,76,538.59,2,3,2,232,Others
12942.0,2011-07-31 14:39:00,130,60,505.0,2,3,2,232,Others
12944.0,2011-11-04 11:04:00,35,27,519.81,3,2,2,322,Others
12945.0,2011-02-24 14:15:00,287,16,322.25,1,2,2,122,Others
12947.0,2011-07-19 10:06:00,143,89,1338.59,1,3,3,133,Others
12948.0,2011-11-23 17:10:00,15,109,1925.0,4,4,4,444,Best Customers
12949.0,2011-11-09 11:25:00,30,196,3722.32,3,4,4,344,Others
12950.0,2011-12-07 13:17:00,1,23,1843.0,4,2,4,424,Others
12951.0,2011-12-01 12:14:00,8,60,979.12,4,3,3,433,Others
12952.0,2011-12-04 10:35:00,5,65,1118.74,4,3,3,433,Others
12953.0,2011-11-30 09:24:00,9,10,192.45000000000002,4,1,1,411,Others
12955.0,2011-12-08 16:29:00,0,176,4637.76,4,4,4,444,Best Customers
12956.0,2011-02-06 16:08:00,305,16,74.67,1,2,1,121,Others
12957.0,2011-11-30 09:53:00,9,218,3615.04,4,4,4,444,Best Customers
12962.0,2011-12-02 15:55:00,6,15,240.89000000000001,4,1,1,411,Others
12963.0,2011-12-01 12:55:00,7,87,1682.78,4,3,4,434,Others
12965.0,2011-09-11 15:31:00,88,94,597.71,2,4,3,243,Others
12966.0,2011-11-30 12:38:00,9,9,147.68,4,1,1,411,Others
12967.0,2010-12-16 19:10:00,357,15,1146.4,1,1,3,113,Others
12968.0,2011-08-19 15:44:00,111,4,126.0,2,1,1,211,Others
12970.0,2011-12-02 14:30:00,6,123,371.94,4,4,2,442,Others
12971.0,2011-12-06 12:20:00,3,292,10652.56,4,4,4,444,Best Customers
12974.0,2011-05-26 09:33:00,197,4,77.15,1,1,1,111,Churned Customers
12976.0,2011-05-12 09:55:00,211,22,738.6,1,2,3,123,Others
12977.0,2011-07-06 16:40:00,155,7,10.74,1,1,1,111,Churned Customers
12980.0,2011-06-16 10:09:00,176,12,2412.0,1,1,4,114,Others
12981.0,2011-11-10 12:00:00,29,20,372.21999999999997,3,2,2,322,Others
12982.0,2011-04-11 11:51:00,242,28,390.54,1,2,2,122,Others
12984.0,2011-11-21 12:37:00,18,4,97.5,3,1,1,311,Others
12985.0,2011-12-09 10:46:00,0,75,1224.08,4,3,3,433,Others
12987.0,2011-09-27 12:03:00,73,21,392.45,2,2,2,222,Others
12988.0,2011-02-20 14:31:00,291,68,330.67,1,3,2,132,Others
12989.0,2011-12-06 15:28:00,2,61,6176.110000000001,4,3,4,434,Others
12990.0,2011-11-08 13:01:00,30,13,409.5,3,1,2,312,Others
12991.0,2011-11-16 15:34:00,22,31,503.76,3,2,2,322,Others
12993.0,2011-11-16 15:49:00,22,27,414.76,3,2,2,322,Others
12994.0,2011-12-05 15:43:00,3,49,782.52,4,3,3,433,Others
12995.0,2011-09-15 15:44:00,84,3,211.32,2,1,1,211,Others
12997.0,2011-11-17 15:47:00,21,55,1071.49,3,3,3,333,Others
12999.0,2011-05-18 16:37:00,204,25,328.38,1,2,2,122,Others
13000.0,2011-08-25 10:43:00,106,27,477.20000000000005,2,2,2,222,Others
13001.0,2011-12-05 14:51:00,3,334,9736.02,4,4,4,444,Best Customers
13002.0,2011-01-25 15:18:00,317,6,110.99999999999999,1,1,1,111,Churned Customers
13003.0,2011-08-26 10:50:00,105,6,149.05,2,1,1,211,Others
13004.0,2011-11-28 11:27:00,11,384,5301.76,4,4,4,444,Best Customers
13005.0,2011-06-19 10:53:00,173,19,323.3,1,2,2,122,Others
13006.0,2011-10-14 13:49:00,55,2,11.52,2,1,1,211,Others
13008.0,2011-01-20 14:24:00,322,14,229.46999999999997,1,1,1,111,Churned Customers
13011.0,2010-12-02 17:22:00,371,3,50.550000000000004,1,1,1,111,Churned Customers
13012.0,2011-11-30 13:05:00,8,77,1445.19,4,3,4,434,Others
13013.0,2011-12-08 15:01:00,0,204,4303.24,4,4,4,444,Best Customers
13014.0,2011-11-29 12:27:00,10,74,1578.23,4,3,4,434,Others
13015.0,2011-10-17 13:19:00,52,154,2673.53,2,4,4,244,Others
13016.0,2011-09-27 14:08:00,72,43,709.34,2,3,3,233,Others
13017.0,2011-12-02 15:53:00,6,1,204.0,4,1,1,411,Others
13018.0,2011-11-23 13:28:00,15,436,6833.0,4,4,4,444,Best Customers
13021.0,2011-12-05 16:37:00,3,105,2114.08,4,4,4,444,Best Customers
13023.0,2011-10-06 16:27:00,63,30,453.90000000000003,2,2,2,222,Others
13026.0,2011-12-08 16:58:00,0,40,975.36,4,3,3,433,Others
13027.0,2011-08-18 09:39:00,113,26,6912.0,2,2,4,224,Others
13028.0,2011-11-17 11:10:00,22,45,661.3199999999999,3,3,3,333,Others
13029.0,2011-11-09 09:13:00,30,7,116.5,3,1,1,311,Others
13030.0,2011-11-28 14:30:00,10,81,561.88,4,3,2,432,Others
13032.0,2011-10-18 15:54:00,51,59,735.93,2,3,3,233,Others
13033.0,2010-12-17 14:23:00,356,11,190.55,1,1,1,111,Churned Customers
13034.0,2011-10-16 12:21:00,54,36,627.82,2,2,3,223,Others
13035.0,2011-09-27 08:57:00,73,27,921.88,2,2,3,223,Others
13037.0,2011-07-24 15:46:00,137,36,693.37,2,2,3,223,Others
13038.0,2011-09-20 14:37:00,79,27,891.46,2,2,3,223,Others
13040.0,2011-12-01 10:38:00,8,43,676.99,4,3,3,433,Others
13043.0,2011-03-11 14:52:00,272,8,328.82,1,1,2,112,Others
13044.0,2011-02-21 15:20:00,290,28,391.72,1,2,2,122,Others
13045.0,2011-09-01 15:04:00,98,18,305.28000000000003,2,2,2,222,Others
13046.0,2011-11-09 08:36:00,30,27,419.11,3,2,2,322,Others
13047.0,2011-11-08 12:06:00,31,150,2700.34,3,4,4,344,Others
13048.0,2011-11-25 13:23:00,13,133,1810.41,4,4,4,444,Best Customers
13049.0,2011-10-06 15:31:00,63,12,611.28,2,1,3,213,Others
13050.0,2011-11-25 09:18:00,14,365,5020.21,4,4,4,444,Best Customers
13052.0,2011-05-11 14:12:00,211,13,250.75,1,1,1,111,Churned Customers
13055.0,2011-09-22 14:26:00,77,72,1144.86,2,3,3,233,Others
13058.0,2011-11-15 12:43:00,24,7,261.45000000000005,3,1,2,312,Others
13059.0,2011-04-04 10:40:00,249,6,85.65,1,1,1,111,Churned Customers
13060.0,2011-03-31 11:37:00,253,11,243.93,1,1,1,111,Churned Customers
13061.0,2011-09-28 16:04:00,71,8,200.31,2,1,1,211,Others
13062.0,2011-06-01 15:12:00,190,5,126.17999999999999,1,1,1,111,Churned Customers
13064.0,2011-11-27 12:31:00,12,60,928.04,4,3,3,433,Others
13065.0,2010-12-01 16:52:00,372,9,138.41,1,1,1,111,Churned Customers
13066.0,2011-11-15 12:57:00,23,43,372.75,3,3,2,332,Others
13067.0,2011-09-18 13:38:00,81,13,91.61,2,1,1,211,Others
13068.0,2011-11-29 15:00:00,9,2,344.0,4,1,2,412,Others
13069.0,2011-12-09 08:39:00,0,412,4292.42,4,4,4,444,Best Customers
13070.0,2011-05-31 13:45:00,191,9,228.8,1,1,1,111,Churned Customers
13072.0,2011-03-18 08:12:00,266,7,177.15,1,1,1,111,Churned Customers
13075.0,2011-08-02 10:19:00,129,22,919.61,2,2,3,223,Others
13077.0,2011-12-08 19:24:00,0,109,713.67,4,4,3,443,Others
13078.0,2011-12-06 15:36:00,2,303,11517.49,4,4,4,444,Best Customers
13079.0,2011-12-05 16:53:00,3,6,220.10000000000002,4,1,1,411,Others
13080.0,2011-06-13 14:59:00,178,6,58.08,1,1,1,111,Churned Customers
13081.0,2011-11-28 10:54:00,11,974,25755.33,4,4,4,444,Best Customers
13082.0,2011-08-05 16:16:00,125,65,3459.2799999999997,2,3,4,234,Others
13083.0,2011-12-05 15:01:00,3,15,235.8,4,1,1,411,Others
13085.0,2011-07-05 12:11:00,157,16,318.48,1,2,2,122,Others
13089.0,2011-12-07 09:02:00,2,1671,50106.23,4,4,4,444,Best Customers
13090.0,2011-12-01 12:39:00,8,121,4979.51,4,4,4,444,Best Customers
13091.0,2011-11-11 15:54:00,27,21,345.82,3,2,2,322,Others
13092.0,2011-09-30 11:18:00,70,17,274.93,2,2,2,222,Others
13093.0,2011-03-09 12:14:00,275,145,6667.67,1,4,4,144,Others
13094.0,2011-11-18 14:07:00,20,24,1927.3200000000002,3,2,4,324,Others
13095.0,2011-09-30 12:03:00,70,6,74.39999999999999,2,1,1,211,Others
13097.0,2011-11-07 10:43:00,32,344,4337.400000000001,3,4,4,344,Others
13098.0,2011-12-08 14:14:00,0,517,25060.54,4,4,4,444,Best Customers
13099.0,2011-09-01 17:40:00,98,1,207.35999999999999,2,1,1,211,Others
13101.0,2011-04-19 14:37:00,233,7,91.24000000000001,1,1,1,111,Churned Customers
13102.0,2011-12-08 12:52:00,0,267,5733.69,4,4,4,444,Best Customers
13103.0,2011-10-31 09:38:00,39,6,141.94,3,1,1,311,Others
13104.0,2011-12-06 13:10:00,2,20,1098.48,4,2,3,423,Others
13106.0,2011-07-29 15:12:00,132,1,76.5,2,1,1,211,Others
13107.0,2011-10-26 14:52:00,43,57,1482.1200000000001,3,3,4,334,Others
13108.0,2010-12-02 10:35:00,372,9,248.06,1,1,1,111,Churned Customers
13109.0,2011-10-11 10:16:00,59,46,770.04,2,3,3,233,Others
13110.0,2011-11-08 14:30:00,30,104,971.22,3,4,3,343,Others
13113.0,2011-12-09 12:49:00,0,176,6950.56,4,4,4,444,Best Customers
13115.0,2011-11-28 12:38:00,11,118,2214.88,4,4,4,444,Best Customers
13116.0,2011-07-24 14:33:00,137,21,291.29,2,2,2,222,Others
13117.0,2011-11-18 12:02:00,21,72,893.26,3,3,3,333,Others
13118.0,2011-11-20 12:46:00,19,73,1125.96,3,3,3,333,Others
13120.0,2011-04-15 10:19:00,238,1,30.599999999999998,1,1,1,111,Churned Customers
13121.0,2011-03-15 16:47:00,268,49,275.48,1,3,2,132,Others
13122.0,2011-09-06 15:53:00,93,52,858.54,2,3,3,233,Others
13124.0,2011-09-11 12:45:00,89,205,3305.58,2,4,4,244,Others
13126.0,2011-12-05 10:00:00,4,132,1921.69,4,4,4,444,Best Customers
13127.0,2011-09-23 10:26:00,77,15,259.17,2,1,2,212,Others
13130.0,2011-09-06 15:30:00,93,2,64.0,2,1,1,211,Others
13131.0,2011-11-16 13:21:00,22,37,680.8,3,2,3,323,Others
13132.0,2011-03-23 12:44:00,261,2,60.3,1,1,1,111,Churned Customers
13133.0,2011-03-11 10:31:00,273,5,79.95,1,1,1,111,Churned Customers
13134.0,2011-09-15 10:35:00,85,85,1465.58,2,3,4,234,Others
13135.0,2011-05-27 10:52:00,196,1,3096.0,1,1,4,114,Others
13136.0,2011-10-14 13:41:00,55,121,2408.51,2,4,4,244,Others
13137.0,2011-11-29 12:09:00,10,679,3567.81,4,4,4,444,Best Customers
13138.0,2011-11-17 16:51:00,21,62,946.49,3,3,3,333,Others
13139.0,2011-11-23 13:54:00,15,137,4055.34,4,4,4,444,Best Customers
13140.0,2011-08-23 15:33:00,107,42,349.92,2,3,2,232,Others
13141.0,2011-09-16 09:54:00,84,131,2300.85,2,4,4,244,Others
13142.0,2011-11-20 16:07:00,18,22,277.24,3,2,2,322,Others
13144.0,2011-01-11 11:15:00,332,2,47.2,1,1,1,111,Churned Customers
13145.0,2011-10-31 12:45:00,39,5,323.52000000000004,3,1,2,312,Others
13146.0,2011-11-13 15:29:00,25,17,228.91,3,2,1,321,Others
13147.0,2011-11-29 13:59:00,9,4,712.8000000000001,4,1,3,413,Others
13148.0,2011-11-10 15:23:00,28,265,2825.7200000000003,3,4,4,344,Others
13149.0,2011-11-25 13:09:00,13,75,1423.56,4,3,3,433,Others
13151.0,2011-02-17 12:29:00,295,53,803.87,1,3,3,133,Others
13153.0,2011-12-04 12:14:00,5,15,486.22,4,1,2,412,Others
13155.0,2011-11-06 15:41:00,32,78,843.0600000000001,3,3,3,333,Others
13157.0,2011-10-21 13:50:00,48,85,1673.22,3,3,4,334,Others
13158.0,2011-09-06 11:58:00,94,79,1201.06,2,3,3,233,Others
13159.0,2011-12-01 11:20:00,8,108,1241.35,4,4,3,443,Others
13160.0,2011-11-17 13:07:00,21,3,75.89999999999999,3,1,1,311,Others
13161.0,2011-01-30 14:03:00,312,6,95.75,1,1,1,111,Churned Customers
13162.0,2011-08-09 15:59:00,121,78,1648.49,2,3,4,234,Others
13165.0,2011-10-24 15:05:00,45,42,1021.48,3,3,3,333,Others
13166.0,2011-03-01 15:16:00,282,38,349.6,1,3,2,132,Others
13167.0,2011-11-21 12:24:00,18,57,647.88,3,3,3,333,Others
13168.0,2011-11-03 12:56:00,35,111,1108.39,3,4,3,343,Others
13169.0,2011-10-07 12:11:00,63,11,406.88,2,1,2,212,Others
13170.0,2011-11-13 12:19:00,26,30,116.00999999999999,3,2,1,321,Others
13171.0,2011-11-18 10:27:00,21,39,261.51,3,3,2,332,Others
13173.0,2011-12-05 15:51:00,3,43,353.65,4,3,2,432,Others
13174.0,2011-11-23 14:35:00,15,253,2131.33,4,4,4,444,Best Customers
13176.0,2011-10-24 15:43:00,45,63,442.74,3,3,2,332,Others
13177.0,2011-10-06 09:56:00,64,17,282.45,2,2,2,222,Others
13178.0,2011-11-13 16:14:00,25,259,5534.67,3,4,4,344,Others
13182.0,2011-10-25 13:46:00,44,11,121.18,3,1,1,311,Others
13183.0,2011-12-02 10:30:00,7,89,3805.63,4,3,4,434,Others
13184.0,2011-11-25 12:02:00,14,174,1646.19,4,4,4,444,Best Customers
13185.0,2011-03-17 11:56:00,267,1,71.4,1,1,1,111,Churned Customers
13186.0,2011-10-31 11:40:00,39,70,1375.14,3,3,3,333,Others
13187.0,2011-01-06 18:57:00,336,30,154.02,1,2,1,121,Others
13188.0,2011-11-28 15:28:00,10,1,99.60000000000001,4,1,1,411,Others
13189.0,2011-11-21 10:39:00,18,29,260.68,3,2,2,322,Others
13192.0,2011-09-05 14:13:00,94,60,859.14,2,3,3,233,Others
13193.0,2011-10-09 14:30:00,60,24,100.92999999999999,2,2,1,221,Others
13194.0,2011-07-27 09:01:00,135,3,60.7,2,1,1,211,Others
13196.0,2011-11-28 13:54:00,10,107,1704.03,4,4,4,444,Best Customers
13198.0,2011-11-29 15:17:00,9,218,3239.9900000000002,4,4,4,444,Best Customers
13199.0,2011-12-06 12:30:00,3,111,8503.52,4,4,4,444,Best Customers
13200.0,2011-11-20 15:35:00,18,41,750.79,3,3,3,333,Others
13203.0,2011-11-30 10:45:00,9,55,819.56,4,3,3,433,Others
13207.0,2011-11-24 14:52:00,14,8,250.26000000000002,4,1,1,411,Others
13208.0,2011-10-12 09:54:00,58,138,1120.8,2,4,3,243,Others
13209.0,2011-11-09 13:54:00,29,303,5420.76,3,4,4,344,Others
13210.0,2011-09-07 08:18:00,93,22,353.48,2,2,2,222,Others
13211.0,2011-11-29 14:43:00,9,55,1197.42,4,3,3,433,Others
13212.0,2011-11-20 12:40:00,19,119,528.73,3,4,2,342,Others
13213.0,2011-10-14 11:42:00,56,83,1379.28,2,3,3,233,Others
13216.0,2011-03-17 12:18:00,267,5,333.74,1,1,2,112,Others
13217.0,2011-08-09 15:32:00,121,4,533.98,2,1,2,212,Others
13218.0,2011-08-04 16:59:00,126,5,62.63999999999999,2,1,1,211,Others
13220.0,2011-09-22 13:38:00,77,17,506.04,2,2,2,222,Others
13221.0,2011-04-13 16:58:00,239,51,570.71,1,3,3,133,Others
13223.0,2011-05-23 13:03:00,199,5,163.20000000000002,1,1,1,111,Churned Customers
13224.0,2011-10-10 14:55:00,59,103,2070.95,2,4,4,244,Others
13225.0,2011-12-06 13:29:00,2,32,6463.84,4,2,4,424,Others
13226.0,2011-03-11 14:35:00,272,14,85.51,1,1,1,111,Churned Customers
13227.0,2011-05-22 11:47:00,201,9,257.7,1,1,2,112,Others
13228.0,2011-09-19 14:28:00,80,2,358.0,2,1,2,212,Others
13229.0,2011-04-28 12:07:00,225,8,123.15,1,1,1,111,Churned Customers
13230.0,2011-12-05 16:03:00,3,549,2146.47,4,4,4,444,Best Customers
13232.0,2011-11-27 10:39:00,12,179,1048.4,4,4,3,443,Others
13233.0,2011-09-26 13:25:00,73,43,605.12,2,3,3,233,Others
13235.0,2011-05-11 17:13:00,211,56,946.1700000000001,1,3,3,133,Others
13236.0,2011-11-15 12:50:00,24,31,641.65,3,2,3,323,Others
13238.0,2011-11-22 15:37:00,16,26,597.6800000000001,4,2,3,423,Others
13239.0,2011-03-23 10:25:00,261,22,329.56,1,2,2,122,Others
13240.0,2011-09-04 14:08:00,95,63,616.7,2,3,3,233,Others
13242.0,2011-08-19 12:53:00,111,13,270.40000000000003,2,1,2,212,Others
13243.0,2011-05-20 13:14:00,202,51,480.02000000000004,1,3,2,132,Others
13244.0,2011-09-08 11:46:00,92,24,94.79,2,2,1,221,Others
13245.0,2011-10-20 11:40:00,50,11,259.85,3,1,2,312,Others
13246.0,2011-11-21 16:50:00,17,131,1903.85,4,4,4,444,Best Customers
13247.0,2011-11-22 10:59:00,17,25,501.12,4,2,2,422,Others
13248.0,2011-08-07 12:40:00,124,25,452.93,2,2,2,222,Others
13249.0,2011-09-08 13:26:00,91,18,665.91,2,2,3,223,Others
13253.0,2011-07-06 10:09:00,156,35,990.6,1,2,3,123,Others
13255.0,2011-11-30 13:14:00,8,9,288.46000000000004,4,1,2,412,Others
13256.0,2011-11-25 15:57:00,13,1,0.0,4,1,1,411,Others
13258.0,2011-11-28 09:31:00,11,32,649.08,4,2,3,423,Others
13259.0,2011-10-09 10:48:00,61,79,258.32,2,3,2,232,Others
13260.0,2011-10-09 13:21:00,60,6,259.02,2,1,2,212,Others
13261.0,2011-03-16 12:22:00,268,8,842.1,1,1,3,113,Others
13262.0,2011-03-21 15:06:00,262,9,132.29,1,1,1,111,Churned Customers
13263.0,2011-12-08 13:59:00,0,1625,6975.62,4,4,4,444,Best Customers
13265.0,2011-10-17 15:02:00,52,78,1857.56,2,3,4,234,Others
13266.0,2011-11-28 14:39:00,10,183,3682.81,4,4,4,444,Best Customers
13267.0,2011-12-07 11:12:00,2,184,3808.69,4,4,4,444,Best Customers
13268.0,2011-11-22 11:51:00,17,429,3143.54,4,4,4,444,Best Customers
13269.0,2011-12-08 14:53:00,0,297,4944.83,4,4,4,444,Best Customers
13270.0,2010-12-08 14:53:00,365,1,590.0,1,1,3,113,Others
13271.0,2011-11-02 14:31:00,36,87,217.38,3,3,1,331,Others
13272.0,2011-11-08 14:00:00,30,12,205.66000000000003,3,1,1,311,Others
13273.0,2011-08-18 14:02:00,112,16,138.98,2,2,1,221,Others
13276.0,2011-10-07 12:44:00,63,24,462.98,2,2,2,222,Others
13277.0,2011-11-24 09:21:00,15,8,258.4,4,1,2,412,Others
13278.0,2011-10-30 11:49:00,40,45,527.78,3,3,2,332,Others
13279.0,2011-09-22 17:24:00,77,9,137.75,2,1,1,211,Others
13280.0,2011-08-09 13:14:00,121,76,747.41,2,3,3,233,Others
13282.0,2011-11-21 15:33:00,17,28,726.94,4,2,3,423,Others
13283.0,2011-10-11 09:50:00,59,7,93.66,2,1,1,211,Others
13284.0,2011-01-13 09:23:00,330,10,148.74,1,1,1,111,Churned Customers
13285.0,2011-11-16 13:19:00,22,178,2566.02,3,4,4,344,Others
13291.0,2011-07-07 10:36:00,155,40,338.41,1,3,2,132,Others
13292.0,2011-11-01 10:04:00,38,24,448.69,3,2,2,322,Others
13294.0,2011-06-03 08:54:00,189,46,726.39,1,3,3,133,Others
13295.0,2010-12-15 11:21:00,359,8,168.3,1,1,1,111,Churned Customers
13296.0,2011-07-25 13:46:00,136,4,53.4,2,1,1,211,Others
